,plant_max_temp,plant_min_temp,plant_mean_temp,plant_median_temp,plant_thermal_frequencies
36,1264.0,1246.0,1256.1603053435115,1257.0,"[0.10905125408942204, 0.0, 0.0, 0.0, 0.0, 0.7633587786259541, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1810250817884405, 0.0, 0.0, 0.0, 0.0, 4.0348964013086155, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0348964013086155, 0.0, 0.0, 0.0, 0.0, 4.471101417666303, 0.0, 0.0, 0.0, 0.0, 0.0, 4.252998909487459, 0.0, 0.0, 0.0, 0.0, 3.271537622682661, 0.0, 0.0, 0.0, 0.0, 0.0, 4.362050163576881, 0.0, 0.0, 0.0, 0.0, 0.0, 8.287895310796074, 0.0, 0.0, 0.0, 0.0, 13.413304252998909, 0.0, 0.0, 0.0, 0.0, 0.0, 13.086150490730644, 0.0, 0.0, 0.0, 0.0, 10.25081788440567, 0.0, 0.0, 0.0, 0.0, 0.0, 7.851690294438386, 0.0, 0.0, 0.0, 0.0, 5.779716466739368, 0.0, 0.0, 0.0, 0.0, 0.0, 6.2159214830970555, 0.0, 0.0, 0.0, 0.0, 4.907306434023991, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5081788440567068, 0.0, 0.0, 0.0, 0.0, 0.21810250817884408]"
37,1264.0,1250.0,1257.6636771300448,1258.0,"[0.14947683109118087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.092675635276532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5411061285500747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.082212257100149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.520179372197308, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.968609865470851, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.417040358744394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.80866965620329, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.014947683109119, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.922272047832586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.612855007473842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.659192825112108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.025411061285501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8400597907324365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.345291479820628]"
38,1264.0,1245.0,1255.9818181818182,1256.0,"[0.9090909090909091, 0.0, 0.0, 0.0, 0.0, 2.0779220779220777, 0.0, 0.0, 0.0, 0.0, 1.948051948051948, 0.0, 0.0, 0.0, 0.0, 1.6883116883116882, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0779220779220777, 0.0, 0.0, 0.0, 0.0, 1.948051948051948, 0.0, 0.0, 0.0, 0.0, 2.857142857142857, 0.0, 0.0, 0.0, 0.0, 2.857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 5.194805194805195, 0.0, 0.0, 0.0, 0.0, 6.363636363636363, 0.0, 0.0, 0.0, 0.0, 11.688311688311687, 0.0, 0.0, 0.0, 0.0, 12.337662337662337, 0.0, 0.0, 0.0, 0.0, 0.0, 10.519480519480519, 0.0, 0.0, 0.0, 0.0, 10.909090909090908, 0.0, 0.0, 0.0, 0.0, 8.831168831168831, 0.0, 0.0, 0.0, 0.0, 7.402597402597403, 0.0, 0.0, 0.0, 0.0, 0.0, 3.506493506493506, 0.0, 0.0, 0.0, 0.0, 2.5974025974025974, 0.0, 0.0, 0.0, 0.0, 3.896103896103896, 0.0, 0.0, 0.0, 0.0, 0.38961038961038963]"
39,1263.0,1245.0,1254.553664921466,1255.0,"[0.5235602094240838, 0.0, 0.0, 0.0, 0.0, 2.225130890052356, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3089005235602094, 0.0, 0.0, 0.0, 0.0, 1.5706806282722512, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6178010471204187, 0.0, 0.0, 0.0, 0.0, 2.486910994764398, 0.0, 0.0, 0.0, 0.0, 0.0, 5.104712041884817, 0.0, 0.0, 0.0, 0.0, 10.732984293193718, 0.0, 0.0, 0.0, 0.0, 0.0, 9.031413612565444, 0.0, 0.0, 0.0, 0.0, 0.0, 12.041884816753926, 0.0, 0.0, 0.0, 0.0, 12.696335078534032, 0.0, 0.0, 0.0, 0.0, 0.0, 10.863874345549739, 0.0, 0.0, 0.0, 0.0, 9.947643979057592, 0.0, 0.0, 0.0, 0.0, 0.0, 7.722513089005235, 0.0, 0.0, 0.0, 0.0, 3.5340314136125657, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4031413612565444, 0.0, 0.0, 0.0, 0.0, 1.832460732984293, 0.0, 0.0, 0.0, 0.0, 0.0, 1.963350785340314, 0.0, 0.0, 0.0, 0.0, 0.3926701570680628]"
40,1259.0,1236.0,1245.935125115848,1246.0,"[0.9267840593141797, 0.0, 0.0, 0.0, 2.131603336422614, 0.0, 0.0, 0.0, 2.9657089898053752, 0.0, 0.0, 0.0, 0.0, 2.3169601482854496, 0.0, 0.0, 0.0, 3.5217794253938832, 0.0, 0.0, 0.0, 5.282669138090825, 0.0, 0.0, 0.0, 0.0, 4.819277108433735, 0.0, 0.0, 0.0, 4.911955514365153, 0.0, 0.0, 0.0, 10.009267840593141, 0.0, 0.0, 0.0, 0.0, 11.214087117701576, 0.0, 0.0, 0.0, 8.155699721964782, 0.0, 0.0, 0.0, 6.672845227062095, 0.0, 0.0, 0.0, 0.0, 6.765523632993513, 0.0, 0.0, 0.0, 7.414272474513438, 0.0, 0.0, 0.0, 7.0435588507877664, 0.0, 0.0, 0.0, 0.0, 4.819277108433735, 0.0, 0.0, 0.0, 3.985171455050973, 0.0, 0.0, 0.0, 3.707136237256719, 0.0, 0.0, 0.0, 0.0, 1.8535681186283595, 0.0, 0.0, 0.0, 0.5560704355885079, 0.0, 0.0, 0.0, 0.3707136237256719, 0.0, 0.0, 0.0, 0.0, 0.18535681186283595, 0.0, 0.0, 0.0, 0.27803521779425394, 0.0, 0.0, 0.0, 0.09267840593141798]"
41,1260.0,1236.0,1247.7820069204151,1248.0,"[0.11534025374855825, 0.0, 0.0, 0.0, 0.2306805074971165, 0.0, 0.0, 0.0, 0.5767012687427913, 0.0, 0.0, 0.0, 1.4994232987312572, 0.0, 0.0, 0.0, 3.229527104959631, 0.0, 0.0, 0.0, 1.9607843137254901, 0.0, 0.0, 0.0, 0.0, 3.690888119953864, 0.0, 0.0, 0.0, 6.228373702422145, 0.0, 0.0, 0.0, 6.228373702422145, 0.0, 0.0, 0.0, 9.111880046136102, 0.0, 0.0, 0.0, 8.073817762399077, 0.0, 0.0, 0.0, 8.073817762399077, 0.0, 0.0, 0.0, 0.0, 11.76470588235294, 0.0, 0.0, 0.0, 6.459054209919262, 0.0, 0.0, 0.0, 5.536332179930796, 0.0, 0.0, 0.0, 6.228373702422145, 0.0, 0.0, 0.0, 6.113033448673587, 0.0, 0.0, 0.0, 3.690888119953864, 0.0, 0.0, 0.0, 0.0, 2.0761245674740483, 0.0, 0.0, 0.0, 1.9607843137254901, 0.0, 0.0, 0.0, 2.6528258362168398, 0.0, 0.0, 0.0, 1.9607843137254901, 0.0, 0.0, 0.0, 1.7301038062283738, 0.0, 0.0, 0.0, 0.461361014994233, 0.0, 0.0, 0.0, 0.34602076124567477]"
42,1251.0,1231.0,1240.1079429735234,1241.0,"[0.10183299389002036, 0.0, 0.0, 0.0, 0.0, 2.240325865580448, 0.0, 0.0, 0.0, 0.0, 5.8044806517311605, 0.0, 0.0, 0.0, 0.0, 5.295315682281059, 0.0, 0.0, 0.0, 0.0, 5.906313645621181, 0.0, 0.0, 0.0, 0.0, 4.786150712830957, 0.0, 0.0, 0.0, 0.0, 5.7026476578411405, 0.0, 0.0, 0.0, 0.0, 4.378818737270876, 0.0, 0.0, 0.0, 0.0, 4.378818737270876, 0.0, 0.0, 0.0, 0.0, 7.128309572301425, 0.0, 0.0, 0.0, 0.0, 9.266802443991853, 0.0, 0.0, 0.0, 0.0, 13.034623217922606, 0.0, 0.0, 0.0, 0.0, 10.9979633401222, 0.0, 0.0, 0.0, 0.0, 7.433808553971486, 0.0, 0.0, 0.0, 0.0, 5.906313645621181, 0.0, 0.0, 0.0, 0.0, 3.6659877800407332, 0.0, 0.0, 0.0, 0.0, 1.8329938900203666, 0.0, 0.0, 0.0, 0.0, 1.3238289205702647, 0.0, 0.0, 0.0, 0.0, 0.40733197556008144, 0.0, 0.0, 0.0, 0.0, 0.20366598778004072, 0.0, 0.0, 0.0, 0.20366598778004072]"
43,1248.0,0.0,1217.9693486590038,1236.0,"[1.3793103448275863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07662835249042146, 48.50574712643678, 50.038314176245215]"
44,1280.0,1238.0,1257.9375838926173,1258.0,"[0.06711409395973154, 0.0, 0.1342281879194631, 0.0, 0.33557046979865773, 0.0, 0.0, 0.4026845637583893, 0.0, 0.738255033557047, 0.0, 0.6711409395973155, 0.0, 0.0, 0.738255033557047, 0.0, 0.9395973154362416, 0.0, 0.0, 1.2080536912751678, 0.0, 1.2751677852348993, 0.0, 1.006711409395973, 0.0, 0.0, 1.8120805369127517, 0.0, 2.2818791946308723, 0.0, 3.7583892617449663, 0.0, 0.0, 3.8926174496644297, 0.0, 4.3624161073825505, 0.0, 0.0, 6.308724832214765, 0.0, 5.503355704697987, 0.0, 6.845637583892618, 0.0, 0.0, 7.248322147651007, 0.0, 6.510067114093959, 0.0, 0.0, 6.97986577181208, 0.0, 4.563758389261745, 0.0, 3.9597315436241614, 0.0, 0.0, 4.832214765100671, 0.0, 4.832214765100671, 0.0, 3.2885906040268456, 0.0, 0.0, 3.1543624161073827, 0.0, 2.1476510067114094, 0.0, 0.0, 2.0805369127516777, 0.0, 1.6778523489932886, 0.0, 1.006711409395973, 0.0, 0.0, 1.006711409395973, 0.0, 0.5369127516778524, 0.0, 0.5369127516778524, 0.0, 0.0, 0.738255033557047, 0.0, 0.5369127516778524, 0.0, 0.0, 0.6711409395973155, 0.0, 0.33557046979865773, 0.0, 0.4026845637583893, 0.0, 0.0, 0.2684563758389262, 0.0, 0.33557046979865773, 0.0, 0.06711409395973154]"
45,1280.0,1260.0,1267.4076015727392,1267.0,"[0.1310615989515072, 0.0, 0.0, 0.0, 0.0, 2.0969855832241153, 0.0, 0.0, 0.0, 0.0, 4.062909567496723, 0.0, 0.0, 0.0, 0.0, 6.028833551769332, 0.0, 0.0, 0.0, 0.0, 9.567496723460026, 0.0, 0.0, 0.0, 0.0, 13.368283093053734, 0.0, 0.0, 0.0, 0.0, 10.615989515072084, 0.0, 0.0, 0.0, 0.0, 10.747051114023591, 0.0, 0.0, 0.0, 0.0, 8.781127129750983, 0.0, 0.0, 0.0, 0.0, 7.863695937090433, 0.0, 0.0, 0.0, 0.0, 6.946264744429882, 0.0, 0.0, 0.0, 0.0, 4.587155963302752, 0.0, 0.0, 0.0, 0.0, 5.6356487549148095, 0.0, 0.0, 0.0, 0.0, 2.7522935779816518, 0.0, 0.0, 0.0, 0.0, 2.490170380078637, 0.0, 0.0, 0.0, 0.0, 2.0969855832241153, 0.0, 0.0, 0.0, 0.0, 1.0484927916120577, 0.0, 0.0, 0.0, 0.0, 0.655307994757536, 0.0, 0.0, 0.0, 0.0, 0.2621231979030144, 0.0, 0.0, 0.0, 0.0, 0.1310615989515072, 0.0, 0.0, 0.0, 0.1310615989515072]"
46,1277.0,1259.0,1267.2238307349667,1267.0,"[1.2249443207126949, 0.0, 0.0, 0.0, 0.0, 2.4498886414253898, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5634743875278394, 0.0, 0.0, 0.0, 0.0, 6.124721603563475, 0.0, 0.0, 0.0, 0.0, 0.0, 8.797327394209354, 0.0, 0.0, 0.0, 0.0, 8.240534521158128, 0.0, 0.0, 0.0, 0.0, 0.0, 9.020044543429844, 0.0, 0.0, 0.0, 0.0, 6.45879732739421, 0.0, 0.0, 0.0, 0.0, 0.0, 6.904231625835189, 0.0, 0.0, 0.0, 0.0, 0.0, 6.904231625835189, 0.0, 0.0, 0.0, 0.0, 8.463251670378618, 0.0, 0.0, 0.0, 0.0, 0.0, 7.015590200445435, 0.0, 0.0, 0.0, 0.0, 7.2383073496659245, 0.0, 0.0, 0.0, 0.0, 0.0, 5.233853006681515, 0.0, 0.0, 0.0, 0.0, 6.013363028953229, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0066815144766146, 0.0, 0.0, 0.0, 0.0, 1.893095768374165, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0022271714922049, 0.0, 0.0, 0.0, 0.0, 0.4454342984409799]"
47,1275.0,1259.0,1269.0809968847352,1270.0,"[0.46728971962616817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.778816199376947, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8691588785046727, 0.0, 0.0, 0.0, 0.0, 0.0, 2.64797507788162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.557632398753894, 0.0, 0.0, 0.0, 0.0, 0.0, 2.803738317757009, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4267912772585665, 0.0, 0.0, 0.0, 0.0, 0.0, 7.320872274143301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.43613707165109, 0.0, 0.0, 0.0, 0.0, 0.0, 8.722741433021806, 0.0, 0.0, 0.0, 0.0, 0.0, 9.657320872274143, 0.0, 0.0, 0.0, 0.0, 0.0, 9.345794392523365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.149532710280374, 0.0, 0.0, 0.0, 0.0, 0.0, 12.616822429906541, 0.0, 0.0, 0.0, 0.0, 0.0, 11.526479750778815, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7383177570093453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9345794392523363]"
48,1274.0,1258.0,1265.2529335071708,1265.0,"[0.5215123859191656, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8683181225554106, 0.0, 0.0, 0.0, 0.0, 0.0, 4.954367666232073, 0.0, 0.0, 0.0, 0.0, 0.0, 4.432855280312908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.996088657105608, 0.0, 0.0, 0.0, 0.0, 0.0, 11.082138200782268, 0.0, 0.0, 0.0, 0.0, 0.0, 13.168187744458931, 0.0, 0.0, 0.0, 0.0, 0.0, 12.646675358539767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.778357235984354, 0.0, 0.0, 0.0, 0.0, 0.0, 6.6492829204693615, 0.0, 0.0, 0.0, 0.0, 0.0, 5.736636245110821, 0.0, 0.0, 0.0, 0.0, 0.0, 5.736636245110821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.69361147327249, 0.0, 0.0, 0.0, 0.0, 0.0, 2.607561929595828, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0860495436766624, 0.0, 0.0, 0.0, 0.0, 0.0, 2.346805736636245, 0.0, 0.0, 0.0, 0.0, 0.0, 1.694915254237288]"
49,1269.0,1256.0,1263.5633802816901,1264.0,"[0.7042253521126761, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4084507042253522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.643192488262911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.460093896713615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.755868544600939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.215962441314554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.215962441314554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.084507042253522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.544600938967136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.788732394366196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.788732394366196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.215962441314554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7042253521126761, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4694835680751174]"
50,1266.0,1253.0,1259.8824531516184,1260.0,"[0.5110732538330494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.555366269165247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2367972742759794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.770017035775128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.028960817717206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.732538330494037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.502555366269167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.139693356047701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.732538330494037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.17717206132879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.028960817717206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.643952299829642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9182282793867125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0221465076660987]"
51,1267.0,1247.0,1254.3229050279328,1254.0,"[0.782122905027933, 0.0, 0.0, 0.0, 0.0, 2.1229050279329607, 0.0, 0.0, 0.0, 0.0, 5.363128491620111, 0.0, 0.0, 0.0, 0.0, 8.603351955307263, 0.0, 0.0, 0.0, 0.0, 8.938547486033519, 0.0, 0.0, 0.0, 0.0, 11.508379888268157, 0.0, 0.0, 0.0, 0.0, 11.843575418994414, 0.0, 0.0, 0.0, 0.0, 7.374301675977654, 0.0, 0.0, 0.0, 0.0, 7.262569832402235, 0.0, 0.0, 0.0, 0.0, 6.815642458100559, 0.0, 0.0, 0.0, 0.0, 8.268156424581004, 0.0, 0.0, 0.0, 0.0, 4.916201117318435, 0.0, 0.0, 0.0, 0.0, 5.363128491620111, 0.0, 0.0, 0.0, 0.0, 3.910614525139665, 0.0, 0.0, 0.0, 0.0, 2.4581005586592175, 0.0, 0.0, 0.0, 0.0, 2.011173184357542, 0.0, 0.0, 0.0, 0.0, 1.005586592178771, 0.0, 0.0, 0.0, 0.0, 0.8938547486033519, 0.0, 0.0, 0.0, 0.0, 0.33519553072625696, 0.0, 0.0, 0.0, 0.0, 0.11173184357541899, 0.0, 0.0, 0.0, 0.11173184357541899]"
52,1266.0,0.0,1234.4385474860335,1253.0,"[1.536312849162011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 49.022346368715084, 49.44134078212291]"
53,1258.0,1232.0,1242.5013824884793,1242.0,"[0.09216589861751152, 0.0, 0.0, 0.6451612903225806, 0.0, 0.0, 0.0, 3.963133640552995, 0.0, 0.0, 0.0, 3.5944700460829497, 0.0, 0.0, 0.0, 4.331797235023042, 0.0, 0.0, 0.0, 5.253456221198157, 0.0, 0.0, 0.0, 7.741935483870968, 0.0, 0.0, 7.557603686635944, 0.0, 0.0, 0.0, 7.834101382488479, 0.0, 0.0, 0.0, 6.912442396313365, 0.0, 0.0, 0.0, 6.451612903225806, 0.0, 0.0, 0.0, 7.465437788018433, 0.0, 0.0, 0.0, 5.990783410138248, 0.0, 0.0, 0.0, 4.423963133640553, 0.0, 0.0, 4.7926267281106, 0.0, 0.0, 0.0, 3.963133640552995, 0.0, 0.0, 0.0, 2.7649769585253456, 0.0, 0.0, 0.0, 3.133640552995392, 0.0, 0.0, 0.0, 3.410138248847926, 0.0, 0.0, 0.0, 2.1198156682027647, 0.0, 0.0, 3.133640552995392, 0.0, 0.0, 0.0, 1.935483870967742, 0.0, 0.0, 0.0, 0.8294930875576038, 0.0, 0.0, 0.0, 0.7373271889400922, 0.0, 0.0, 0.0, 0.5529953917050692, 0.0, 0.0, 0.0, 0.18433179723502305, 0.0, 0.0, 0.18433179723502305]"
54,1249.0,1223.0,1234.6617900172116,1234.0,"[0.08605851979345956, 0.0, 0.0, 0.25817555938037867, 0.0, 0.0, 0.0, 1.0327022375215147, 0.0, 0.0, 0.0, 2.8399311531841653, 0.0, 0.0, 0.0, 2.9259896729776247, 0.0, 0.0, 0.0, 4.905335628227195, 0.0, 0.0, 0.0, 6.454388984509467, 0.0, 0.0, 6.540447504302927, 0.0, 0.0, 0.0, 8.261617900172118, 0.0, 0.0, 0.0, 7.573149741824441, 0.0, 0.0, 0.0, 8.089500860585199, 0.0, 0.0, 0.0, 6.626506024096386, 0.0, 0.0, 0.0, 4.475043029259897, 0.0, 0.0, 0.0, 4.905335628227195, 0.0, 0.0, 3.4423407917383817, 0.0, 0.0, 0.0, 4.388984509466437, 0.0, 0.0, 0.0, 5.679862306368331, 0.0, 0.0, 0.0, 4.819277108433735, 0.0, 0.0, 0.0, 2.667814113597246, 0.0, 0.0, 0.0, 4.216867469879518, 0.0, 0.0, 2.323580034423408, 0.0, 0.0, 0.0, 2.4096385542168677, 0.0, 0.0, 0.0, 1.8932874354561102, 0.0, 0.0, 0.0, 1.8932874354561102, 0.0, 0.0, 0.0, 0.6024096385542169, 0.0, 0.0, 0.0, 0.5163511187607573, 0.0, 0.0, 0.17211703958691912]"
